Tuohy,0,0,0,0,0,2,Accidental%20logics:%20The%20dynamics%20of%20change%20in%20the%20health%20care%20arena%20in%20the%20United,0,0,0,0,0,0,0,0,0,0
Smith,0,0,0,0,0,2,Across%20the%20Aisle:%20Opposition%20in%20Canadian%20Politics,0,0,0,0,0,0,0,0,0,0
Shragge,0,0,0,0,0,2,Activism%20and%20social%20change:%20Lessons%20for%20community%20and%20local%20organizing,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Young,Everitt,0,0,0,0,2,Advocacy%20Groups,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Soroka,0,0,0,0,0,2,Agenda%20Setting%20Dynamics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Godbout,0,0,0,0,0,2,Agir%20maintenant%20pour%20le%20Québec%20de%20demain:%20des%20réflexions%20pour%20passer%20des%20manifestes%20aux%20actes,0,0,0,0,0,0,0,0,0,0
Lipset,0,0,0,0,0,2,Agrarian%20Socialism%20Revised,0,0,0,0,0,0,0,0,0,0
Lipset,0,0,0,0,0,2,Agrarian%20Socialism:%20The%20Cooperative%20Commonwealth%20Federation%20in%20%20Saskatchewan:%20A%20study%20in%20Political%20Sociology,0,0,0,0,0,0,0,0,0,0
Lipset,0,0,0,0,0,2,Agrarian%20Socialism:%20The%20Cooperative%20Commonwealth%20Federation%20in%20%20Saskatchewan:%20A%20study%20in%20Political%20Sociology,0,0,0,0,0,0,0,0,0,0
Lipset,0,0,0,0,0,2,Agrarian%20Socialism:%20The%20Cooperative%20Commonwealth%20Federation%20in%20%20Saskatchewan:%20A%20study%20in%20Political%20Sociology,0,0,0,0,0,0,0,0,0,0
Lipset,0,0,0,0,0,2,Agrarian%20Socialism:%20The%20Cooperative%20Commonwealth%20Federation%20in%20Saskatchewan,0,0,0,0,0,0,0,0,0,0
Albo,Gindin,Panitch,0,0,0,2,Alternative%20Federal%20Budget,0,0,0,0,0,0,0,0,0,0
Cuff,Granatstein,0,0,0,0,2,American%20Dollars%2C%20Canadian%20Prosperity:%20Canadian-American%20Economic%20Relations%201945-1950,0,0,0,0,0,0,0,0,0,0
Munro,0,0,0,0,0,2,American%20Influences%20on%20Canadian%20Government,0,0,0,0,0,0,0,0,0,0
Bow,Lennox,0,0,0,0,2,An%20Independent%20Foreign%20Policy%20for%20Canada?:%20Challenges%20and%20Choices%20for%20the%20Future,0,0,0,0,0,0,0,0,0,0
Levesque,0,0,0,0,0,2,An%20Option%20for%20Quebec,0,0,0,0,0,0,0,0,0,0
Lindquist,White,0,0,0,0,2,Analyzing%20Canadian%20Cabinets:%20Past%2C%20Present%2C%20and%20Future,0,0,0,0,0,0,0,0,0,0
Blais,Gidengil,Nadeau,Nevitte,0,0,2,Anatomy%20of%20a%20Liberal%20Victory:%20Making%20Sense%20of%20the%202000%20Canadian%20Election,0,0,0,0,0,0,0,0,0,0
Blais,Gidengil,Nadeau,Nevitte,0,0,2,Anatomy%20of%20a%20Liberal%20Victory:%20Making%20Sense%20of%20the%202000%20Canadian%20Election,0,0,0,0,0,0,0,0,0,0
Blais,Gidengil,Nadeau,Nevitte,0,0,2,Anatomy%20of%20a%20Liberal%20Victory:%20Making%20Sense%20of%20the%202000%20Canadian%20Election,0,0,0,0,0,0,0,0,0,0
Young,0,0,0,0,0,2,Anatomy%20of%20a%20Party:%20The%20National%20CCF%2C%201932-1961,0,0,0,0,0,0,0,0,0,0
Banting,Simeon,0,0,0,0,2,And%20No%20One%20Cheered:%20Federalism%2C%20Democracy%20&%20The%20Constitution%20Act,0,0,0,0,0,0,0,0,0,0
Banting,Simeon,0,0,0,0,2,And%20No%20One%20Cheered:%20Federalism%2C%20Democracy%20&%20The%20Constitution%20Act,0,0,0,0,0,0,0,0,0,0
Banting,Simeon,0,0,0,0,2,And%20No%20One%20Cheered:%20Federalism%2C%20Democracy%20&%20The%20Constitution%20Act,0,0,0,0,0,0,0,0,0,0
Banting,Simeon,0,0,0,0,2,And%20No%20One%20Cheered:%20Federalism%2C%20Democracy%20&%20The%20Constitution%20Act,0,0,0,0,0,0,0,0,0,0
McNally,0,0,0,0,0,2,Another%20World%20is%20Possible,0,0,0,0,0,0,0,0,0,0
Gindin,0,0,0,0,0,2,Anti-capitalism%20and%20social%20justice,0,0,0,0,0,0,0,0,0,0
Malleson,Russell,0,0,0,0,2,Appointing%20Judges%20in%20an%20Age%20of%20Judicial%20Power,0,0,0,0,0,0,0,0,0,0
Montpetit,0,0,0,0,0,2,Are%20Interest%20groups%20Useful%20or%20Harmful?%20Take%20Two,0,0,0,0,0,0,0,0,0,0
Welsh,0,0,0,0,0,2,At%20Home%20in%20the%20World,0,0,0,0,0,0,0,0,0,0
American%20Journal%20of%20International%20Law%20,0,0,0,0,0,2,Attorney%20General%20of%20Canada%20v.%20Attorney%20General%20of%20Ontario%20(Labour%20%20Conventions)%2C%201937,0,0,0,0,0,0,0,0,0,0
Cross,0,0,0,0,0,2,Auditing%20Canadian%20Democracy,0,0,0,0,0,0,0,0,0,0
Cross,0,0,0,0,0,2,Auditing%20Canadian%20Democracy,0,0,0,0,0,0,0,0,0,0
Cross,0,0,0,0,0,2,Auditing%20Canadian%20Democracy,0,0,0,0,0,0,0,0,0,0
Glyn,0,0,0,0,0,2,Austerity%2C%20Privatization%20and%20Deregulation,0,0,0,0,0,0,0,0,0,0
Triadafilopoulos,0,0,0,0,0,2,Becoming%20Multicultural:%20Immigration%20and%20the%20Politics%20of%20Membership%20in%20Canada%20and%20Germany,0,0,0,0,0,0,0,0,0,0
Kymlicka,0,0,0,0,0,2,Being%20Canadian%2C%20,0,0,0,0,0,0,0,0,0,0
Alfred,Corntassel,0,0,0,0,2,Being%20Indigenous:%20Resurgences%20Against%20Contemporary%20Capitalism,0,0,0,0,0,0,0,0,0,0
Alfred,Corntassel,0,0,0,0,2,Being%20Indigenous:%20Resurgences%20Against%20Contemporary%20Capitalism,0,0,0,0,0,0,0,0,0,0
Alfred,Corntassel,0,0,0,0,2,Being%20Indigenous:%20Resurgences%20Against%20Contemporary%20Capitalism,0,0,0,0,0,0,0,0,0,0
Alfred,Corntassel,0,0,0,0,2,Being%20Indigenous:%20Resurgences%20Against%20Contemporary%20Capitalism,0,0,0,0,0,0,0,0,0,0
Kaplan,0,0,0,0,0,2,Belonging:%20The%20Meaning%20and%20Future%20of%20Canadian%20Citizenship,0,0,0,0,0,0,0,0,0,0
Banting,Courchene,Seidle,0,0,0,2,Belonging?%20Diversity%2C%20Recognition%20and%20Shared%20Citizenship%20in%20canada,0,0,0,0,0,0,0,0,0,0
Banting,Courchene,Seidle,0,0,0,2,Belonging?%20Diversity%2C%20Recognition%20and%20Shared%20Citizenship%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Banting,Courchene,Seidle,0,0,0,2,Belonging?%20Diversity%2C%20Recognition%20and%20Shared%20Citizenship%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Malloy,0,0,0,0,0,2,Between%20America%20and%20Europe:%20Religion%2C%20Politics%20and%20Evangelicals%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Malloy,0,0,0,0,0,2,Between%20Colliding%20Worlds:%20The%20Ambigous%20Existence%20of%20Government%20Agencies%20for%20Aboriginal%20and%20Womens%20Policy,0,0,0,0,0,0,0,0,0,0
Orsini,Wiebe,0,0,0,0,2,Between%20Hope%20and%20Fear:%20Comparing%20the%20Emotional%20Landscapes%20of%20the%20Autism%20Movement%20in%20Canada%20and%20the%20United%20States,0,0,0,0,0,0,0,0,0,0
Woolford,0,0,0,0,0,2,Between%20Justice%20and%20Certainty:%20Treaty-Making%20in%20British%20Columbia,0,0,0,0,0,0,0,0,0,0
Pal,0,0,0,0,0,2,Beyond%20Policy%20Analysis:%20Public%20Issue%20Management%20in%20Turbulent%20Times.%203d%20ed.,0,0,0,0,0,0,0,0,0,0
Flanagan,0,0,0,0,0,2,Beyond%20the%20Indian%20Act:%20Restoring%20Aboriginal%20Property%20Rights,0,0,0,0,0,0,0,0,0,0
Flanagan,0,0,0,0,0,2,Beyond%20the%20Indian%20Act:%20Restoring%20Aboriginal%20Property%20Rights,0,0,0,0,0,0,0,0,0,0
Kealey,Sangster,0,0,0,0,2,Beyond%20the%20Vote:%20Canadian%20Women%20and%20Politics,0,0,0,0,0,0,0,0,0,0
Tremblay,0,0,0,0,0,2,Beyong%20Parochialism%20and%20Domestic%20Preoccupation:%20The%20Current%20State%20of%20Comparative%20Politics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Carty,0,0,0,0,0,2,Big%20Tent%20Politics:%20The%20Liberal%20Partys%20Long%20Mastery%20of%20Canadas%20Public%20Life,0,0,0,0,0,0,0,0,0,0
Tremblay,0,0,0,0,0,2,Bilan%20des%20réformes%20électorales%20au%20Canada%20:%20Quelle%20place%20pour%20les%20femmes?,0,0,0,0,0,0,0,0,0,0
Innis,0,0,0,0,0,2,Bilingualism%20and%20Biculturalism:%20An%20Abridged%20Version%20of%20The%20Royal%20Commission%20Report,0,0,0,0,0,0,0,0,0,0
Doern,Pal,Tomlin,0,0,0,2,Border%20Crossings:%20The%20Internationalization%20of%20Canadian%20Public%20Policy,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain;%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament%20,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain;%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament%20,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain;%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament%20,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain;%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament%20,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain:%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament,0,0,0,0,0,0,0,0,0,0
Savoie,0,0,0,0,0,2,Breaking%20the%20Bargain:%20Public%20Servants%2C%20Ministers%2C%20and%20Parliament,0,0,0,0,0,0,0,0,0,0
Howlett,Pilon,Summerville,0,0,0,2,British%20Columbia%20Politics%20and%20Government,0,0,0,0,0,0,0,0,0,0
Howlett,Pilon,Summerville,0,0,0,2,British%20Columbia%20Politics%20and%20Government,0,0,0,0,0,0,0,0,0,0
Krikorian,0,0,0,0,0,2,British%20Imperial%20Politics%20and%20%20Judicial%20Independence,0,0,0,0,0,0,0,0,0,0
Bouchard,Taylor,0,0,0,0,2,Building%20the%20Future:%20A%20Time%20for%20Reconciliation.%20Final%20report%20of%20the%20Bouchard-Taylor%20Commission,0,0,0,0,0,0,0,0,0,0
Bouchard,Taylor,0,0,0,0,2,Building%20the%20Future:%20A%20Time%20for%20Reconciliation.%20Final%20report%20of%20the%20Bouchard-Taylor%20Commission,0,0,0,0,0,0,0,0,0,0
Bouchard,Taylor,0,0,0,0,2,Building%20the%20Future:%20A%20Time%20for%20Reconciliation.%20Final%20report%20of%20the%20Bouchard-Taylor%20Commission,0,0,0,0,0,0,0,0,0,0
Bouchard,Taylor,0,0,0,0,2,Building%20the%20Future:%20A%20Time%20for%20Reconciliation.%20Final%20report%20of%20the%20Bouchard-Taylor%20Commission,0,0,0,0,0,0,0,0,0,0
Sutherland,Doern,0,0,0,0,2,Bureaucracy%20in%20Canada:%20Control%20and%20Reform,0,0,0,0,0,0,0,0,0,0
Coleman,0,0,0,0,0,2,Business%20and%20Politics:%20A%20Study%20of%20Collective%20Action,0,0,0,0,0,0,0,0,0,0
Coleman,0,0,0,0,0,2,Business%20and%20Politics.%20A%20Study%20in%20Collective%20Action,0,0,0,0,0,0,0,0,0,0
Coleman,0,0,0,0,0,2,Business%20and%20Politics.%20A%20Study%20in%20Collective%20Action,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,2,Cabinets%20and%20First%20Ministers,0,0,0,0,0,0,0,0,0,0
Merolla,Stephenson,Zechmeister,0,0,0,2,Can%20Canadians%20Take%20a%20Hint?%20The%20(In)Effectiveness%20of%20Party%20Labels%20as%20Information%20Shortcuts%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Young,0,0,0,0,0,2,Can%20Feminists%20Transform%20Party%20Politics,0,0,0,0,0,0,0,0,0,0
Thomas,0,0,0,0,0,2,Canada%20and%20the%20United%20States:%20Differences%20that%20Count%2C%204th%20ed,0,0,0,0,0,0,0,0,0,0
Keating,0,0,0,0,0,2,Canada%20and%20World%20Order%202nd%20ed.%20,0,0,0,0,0,0,0,0,0,0
Tully,0,0,0,0,0,2,Canada%20as%20a%20Multinational%20Democracy,0,0,0,0,0,0,0,0,0,0
Cook,0,0,0,0,0,2,Canada%2C%20Quebec%2C%20and%20the%20Uses%20of%20Nationalism,0,0,0,0,0,0,0,0,0,0
Cameron,0,0,0,0,0,2,Canadas%20Constitutional%20Legitimacy%20Deficit:%20Learning%20to%20Live%20With%20It,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Romney,Gentiles,0,0,0,2,Canadas%20Founding%20Debates,0,0,0,0,0,0,0,0,0,0
Ajzenstat,0,0,0,0,0,2,Canadas%20Founding%20Debates,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Romney,Gentiles,Gairdner,0,0,2,Canadas%20Founding%20Debates,0,0,0,0,0,0,0,0,0,0
Whiteside,0,0,0,0,0,2,Canadas%20Health%20Care%20Crisis:%20Accumulation%20by%20Dispossession%20and%20the%20Neoliberal%20Fix,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Smith,0,0,0,0,2,Canadas%20Origins:%20Liberal%2C%20Tory%20or%20Republican?,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Smith,0,0,0,0,2,Canadas%20Origins:%20Liberal%2C%20Tory%20or%20Republican?,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Smith,0,0,0,0,2,Canadas%20Origins:%20Liberal%2C%20Tory%20or%20Republican?,0,0,0,0,0,0,0,0,0,0
Ajzenstat,Smith,0,0,0,0,2,Canadas%20Origins:%20Liberal%2C%20Tory%20or%20Republican?,0,0,0,0,0,0,0,0,0,0
Tanguay,0,0,0,0,0,2,Canadas%20Party%20System%20in%20the%201990s:%20Breakdown%20or%20Renewal?,0,0,0,0,0,0,0,0,0,0
Borrows,0,0,0,0,0,2,Canadas%20Indigenous%20Constitution,0,0,0,0,0,0,0,0,0,0
Borrows,0,0,0,0,0,2,Canadas%20Indigenous%20Constitution,0,0,0,0,0,0,0,0,0,0
Borrows,0,0,0,0,0,2,Canadas%20Indigenous%20Constitution,0,0,0,0,0,0,0,0,0,0
Borrows,0,0,0,0,0,2,Canadas%20Indigenous%20Constitution,0,0,0,0,0,0,0,0,0,0
Borrows,0,0,0,0,0,2,Canadas%20Indigenous%20Constitution,0,0,0,0,0,0,0,0,0,0
Clément,0,0,0,0,0,2,Canadas%20Rights%20Revolution:%20Social%20Movements%20and%20Social%20Change%2C%201937-1982,0,0,0,0,0,0,0,0,0,0
Niosi,0,0,0,0,0,2,Canadian%20Capitalism,0,0,0,0,0,0,0,0,0,0
Bunting,Filion,0,0,0,0,2,Canadian%20Cities%20in%20Transition:%20The%20Twenty-First%20Century,0,0,0,0,0,0,0,0,0,0
Heard,0,0,0,0,0,2,Canadian%20Constitutional%20Conventions%202ed,0,0,0,0,0,0,0,0,0,0
VanNijnatten,Boardman,0,0,0,0,2,"Canadian%20Environmental%20Policy%20and%20Politics,3rd.%20ed",0,0,0,0,0,0,0,0,0,0
Papillon,0,0,0,0,0,2,Canadian%20Federalism%20and%20the%20Emerging%20Mosaic%20of%20Aboriginal%20Multilevel%20Governance,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism:%20Performance%2C%20Effectiveness%20and%20Legitimacy,0,0,0,0,0,0,0,0,0,0
Bakvis,Skogstad,0,0,0,0,2,Canadian%20Federalism.%20Performance%2C%20Effectiveness%20and%20Legitimacy%2C%202nd%20ed,0,0,0,0,0,0,0,0,0,0
Razack,0,0,0,0,0,2,Canadian%20Feminism%20and%20the%20Law,0,0,0,0,0,0,0,0,0,0
Cooper,0,0,0,0,0,2,Canadian%20Foreign%20Policy,0,0,0,0,0,0,0,0,0,0
Cutler,Zacher,0,0,0,0,2,Canadian%20Foreign%20Policy%20and%20International%20Economic%20Regimes,0,0,0,0,0,0,0,0,0,0
Cornut,Roussel,0,0,0,0,2,Canadian%20Foreign%20Policy:%20A%20Linguistically%20Divided%20Field%20,0,0,0,0,0,0,0,0,0,0
Horowitz,0,0,0,0,0,2,Canadian%20Labour%20in%20Politics,0,0,0,0,0,0,0,0,0,0
Crawford,0,0,0,0,0,2,Canadian%20Municipal%20Government,0,0,0,0,0,0,0,0,0,0
Hessing,Howlett,0,0,0,0,2,Canadian%20Natural%20Resource%20and%20Environmental%20Policy%20Political%20Economy%20and%20Public%20Policy,0,0,0,0,0,0,0,0,0,0
Gagnon,Tanguay,0,0,0,0,2,Canadian%20parties%20in%20transition,0,0,0,0,0,0,0,0,0,0
Gagnon,Tanguay,0,0,0,0,2,Canadian%20Parties%20in%20Transition%2C%203ed,0,0,0,0,0,0,0,0,0,0
Laforest,0,0,0,0,0,2,Canadian%20Political%20Culture%20and%20the%20Charter%20of%20Rights%20and%20Freedoms,0,0,0,0,0,0,0,0,0,0
Beiner,Norman,0,0,0,0,2,Canadian%20Political%20Philosophy:%20Contemporary%20Reflections,0,0,0,0,0,0,0,0,0,0
MacIvor,0,0,0,0,0,2,Canadian%20Politics%20and%20Government%20in%20the%20Charter%20Era,0,0,0,0,0,0,0,0,0,0
Whittington,Williams,0,0,0,0,2,Canadian%20Politics%20in%20the%2021st%20Century.%205th%20ed.,0,0,0,0,0,0,0,0,0,0
Grace,Sheldrick,0,0,0,0,2,Canadian%20Politics:%20Democracy%20and%20Dissent%20,0,0,0,0,0,0,0,0,0,0
Bickerton,Gagnon,0,0,0,0,2,Canadian%20Politics.%203rd%20ed%20,0,0,0,0,0,0,0,0,0,0
Bickerton,Gagnon,0,0,0,0,2,Canadian%20Politics.%206th%20Ed%20,0,0,0,0,0,0,0,0,0,0
Bickerton,Gagnon,0,0,0,0,2,Canadian%20Politics.%206th%20Ed%20,0,0,0,0,0,0,0,0,0,0
Conteh,Roberge,0,0,0,0,2,Canadian%20Public%20Administration%20in%20the%2021st%20century,0,0,0,0,0,0,0,0,0,0
Doern,0,0,0,0,0,2,Canadian%20Public%20Budgeting%20in%20the%20Age%20of%20Crises,0,0,0,0,0,0,0,0,0,0
Mahon,0,0,0,0,0,2,Canadian%20Public%20Policy:%20The%20Unequal%20Structure%20of%20Representation,0,0,0,0,0,0,0,0,0,0
Whitehorn,0,0,0,0,0,2,Canadian%20Socialism:%20Essays%20on%20the%20CCF%20and%20the%20NDP,0,0,0,0,0,0,0,0,0,0
Gidengil,0,0,0,0,0,2,Challenge%20and%20Change:%20Elections%20and%20Voting,0,0,0,0,0,0,0,0,0,0
Backhouse,Flaherty,0,0,0,0,2,Challenging%20Times:%20The%20Womens%20Movement%20in%20Canada%20and%20the%20United%20States,0,0,0,0,0,0,0,0,0,0
Burt,Code,Dorney,0,0,0,2,Changing%20Patterns:%20Women%20in%20Canada,0,0,0,0,0,0,0,0,0,0
Dickason,Newbigging,0,0,0,0,2,Chapter%2010:%20Towards%20Confederation%20for%20Canada%2C%20Towards%20Wardship%20for%20First%20Peoples,0,0,0,0,0,0,0,0,0,0
Hiebert,0,0,0,0,0,2,Charter%20Conflicts:%20What%20Is%20Parliaments%20Role?,0,0,0,0,0,0,0,0,0,0
Hiebert,0,0,0,0,0,2,Charter%20Conflicts:%20What%20Is%20Parliaments%20Role?,0,0,0,0,0,0,0,0,0,0
Hiebert,0,0,0,0,0,2,Charter%20Conflicts:%20What%20Is%20Parliaments%20Role?,0,0,0,0,0,0,0,0,0,0
Hiebert,0,0,0,0,0,2,Charter%20Conflicts:%20What%20Is%20Parliaments%20Role?,0,0,0,0,0,0,0,0,0,0
Hiebert,0,0,0,0,0,2,Charter%20Conflicts:%20What%20Is%20Parliaments%20Role?,0,0,0,0,0,0,0,0,0,0
